"","Income","Kidhome","Teenhome","Recency","Wines","Fruits","Meat","Fish","Sweets","Gold","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Complain","AcceptedCmp6","Age","NumberofDayEnrolled","NumOfferAccepted2","TotalSpentAmount","FamilySize","IsParent","Education_Master","Education_PhD","Education_Undergraduate","Marital_Status_Married","Marital_Status_Other","Marital_Status_Single","Marital_Status_Together"
"179",38872,1,0,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,33,727270,0,91,2,1,0,0,0,1,0,0,0
"180",51148,1,1,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,48,731742,0,315,3,1,0,0,0,1,0,0,0
"181",31353,1,1,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,44,727421,0,31,3,1,0,0,0,1,0,0,0
"182",69661,0,0,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,41,733479,0,834,1,0,1,0,0,1,0,0,0
"183",80067,0,0,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,67,731165,1,1600,1,0,0,0,0,1,0,0,0
"184",86718,0,0,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,67,732138,0,1270,1,0,0,0,0,1,0,0,0
"185",46854,1,1,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,48,726966,1,263,2,1,0,1,0,0,0,1,0
"186",69142,0,1,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,69,727604,1,535,1,1,0,0,0,0,0,0,0
"187",75922,0,0,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,53,734726,0,1295,0,0,0,0,0,0,0,1,0
"188",63693,0,1,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,43,732961,0,1150,1,1,0,0,0,0,0,0,0
"189",102160,0,0,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,1,44,737313,3,1240,1,0,0,1,0,0,0,0,1
"190",40637,1,1,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,56,731957,0,38,2,1,0,1,0,0,0,1,0
"191",18890,0,0,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,37,734391,1,35,0,0,1,0,0,0,0,1,0
"192",29604,1,0,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,33,735091,1,53,2,1,0,0,0,0,0,0,1
"193",48721,1,1,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,58,733479,0,293,2,1,1,0,0,0,0,0,0
"194",44794,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,55,735274,0,65,2,1,0,0,0,1,0,0,0
"195",64497,0,1,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,67,734452,1,1804,1,1,0,0,0,0,0,0,0
"196",46097,0,1,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,65,726966,0,241,2,1,0,0,0,0,0,0,1
"197",77972,0,0,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,67,731714,0,1101,1,0,0,0,0,0,0,0,1
"198",44377,1,1,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,53,736248,0,264,3,1,0,1,0,1,0,0,0
"199",46014,1,1,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,47,730677,0,541,3,1,1,0,0,0,0,0,1
"200",70951,0,0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,36,736766,0,1198,1,0,0,0,0,1,0,0,0
"201",41443,1,0,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,44,737892,0,482,2,1,0,0,0,1,0,0,0
"202",52195,2,1,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,43,733844,0,17,3,1,0,0,1,0,0,1,0
"203",83790,0,0,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,73,732565,2,1615,1,0,1,0,0,1,0,0,0
"204",44551,0,1,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,67,726813,0,285,1,1,1,0,0,0,1,0,0
"205",69508,1,0,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,41,732930,0,1135,2,1,0,0,0,0,0,0,1
"206",45204,1,0,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,33,734240,0,114,2,1,0,0,1,0,0,0,1
"207",72460,0,0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,52,732930,0,1047,1,0,0,0,0,1,0,0,0
"208",77622,0,2,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,51,733144,0,714,3,1,0,1,0,0,0,0,1
"209",30732,1,0,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,41,736521,0,185,2,1,0,1,0,1,0,0,0
"210",63887,0,1,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,59,735182,0,1245,1,1,0,0,0,0,0,0,0
"211",42011,1,0,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,43,728792,0,189,2,1,0,0,0,0,0,0,1
"212",51369,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,45,728943,0,576,2,1,0,0,0,0,0,0,1
"213",51537,0,1,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,69,734726,0,1103,1,1,0,0,0,0,0,0,0
"214",79930,0,0,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,49,735213,0,1753,1,0,0,1,0,1,0,0,0
"215",34320,1,0,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,35,732473,0,17,2,1,0,1,0,0,0,0,1
"216",37070,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,55,730983,0,433,2,1,0,0,0,0,0,1,0
"217",81975,0,1,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,59,736521,1,1588,1,1,0,0,1,0,0,0,0
"218",38590,1,0,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,50,732749,0,22,2,1,0,0,0,0,0,0,1
"219",15033,0,0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,70,732413,0,19,0,0,0,0,0,0,0,1,0
"220",62745,0,1,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,56,729888,0,1117,2,1,0,1,0,1,0,0,0
"221",22212,1,0,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,46,734726,0,69,2,1,0,0,1,1,0,0,0
"222",23661,1,0,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,39,736552,0,23,2,1,1,0,0,0,0,0,1
"223",79761,0,1,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,63,736613,0,605,1,1,0,1,0,0,0,1,0
"224",7500,1,0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,48,728517,0,57,1,1,0,0,0,0,0,1,0
"225",73455,0,0,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,53,727847,1,2088,0,0,0,0,0,0,1,0,0
"226",64961,0,1,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,63,729613,0,1009,2,1,0,0,0,0,0,0,1
"227",22804,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,50,726844,0,26,1,1,0,0,0,0,0,1,0
"228",73687,0,0,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,31,727816,1,1627,1,0,0,0,0,1,0,0,0
"229",61074,0,1,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,63,731926,0,1102,2,1,0,0,0,1,0,0,0
"230",31686,1,1,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,57,736370,0,17,3,1,0,1,0,1,0,0,0
"231",80134,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,49,730922,3,1690,2,1,0,0,0,1,0,0,0
"232",75027,0,1,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,68,735060,0,1390,2,1,0,0,0,1,0,0,0
"233",67546,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,33,726813,0,2126,1,0,0,1,0,1,0,0,0
"234",65176,0,1,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,52,727482,0,1531,2,1,1,0,0,0,0,0,1
"235",31160,1,0,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,46,732260,0,64,1,1,1,0,0,0,0,1,0
"236",29938,1,0,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,36,728213,0,26,1,1,0,0,0,0,0,1,0
"237",102692,0,0,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,47,736431,4,1112,0,0,0,0,0,0,0,0,0
"238",26490,0,0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,63,730069,0,210,1,0,0,0,1,0,0,0,1
"239",75702,1,1,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,54,727543,0,1148,3,1,0,0,0,0,0,0,1
"240",30899,1,0,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,47,733326,0,33,1,1,0,1,0,0,0,1,0
"241",63342,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,60,732230,1,1101,2,1,0,1,0,0,0,0,1
"242",45989,0,1,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,57,730039,0,322,1,1,0,0,0,0,0,1,0
"243",18701,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,57,736735,0,44,2,1,0,0,0,0,0,1,0
"244",40737,2,1,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,64,735091,0,17,3,1,0,1,0,0,0,1,0
"245",15287,1,0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,42,734422,1,31,1,1,0,0,0,0,0,0,0
"246",69674,0,2,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,53,730192,0,845,2,1,0,1,0,0,0,0,0
"247",44159,1,0,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,51,731987,0,275,2,1,1,0,0,1,0,0,0
"248",37717,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,43,729643,0,25,2,1,0,1,0,1,0,0,0
"249",43776,1,1,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,69,737221,0,275,3,1,1,0,0,0,0,0,1
"250",38179,1,1,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,55,733175,0,90,3,1,1,0,0,1,0,0,0
"251",80124,0,0,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,58,728700,1,1495,1,0,0,0,0,1,0,0,0
"252",38097,1,1,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,1,51,732596,1,184,3,1,0,1,0,1,0,0,0
"253",72940,0,0,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,51,731257,0,981,1,0,0,0,0,1,0,0,0
"254",22070,1,0,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,51,736613,0,67,2,1,0,0,0,0,0,0,1
"255",69267,0,0,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,68,730069,0,1635,0,0,0,0,0,0,0,1,0
"256",31788,1,0,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,38,730983,0,60,1,1,1,0,0,0,0,1,0
"257",61905,0,1,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,46,736856,0,231,2,1,0,1,0,0,0,0,1
"258",29315,1,1,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,61,736066,0,48,3,1,0,0,0,1,0,0,0
"259",33378,1,1,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,58,736125,0,99,2,1,0,0,0,0,0,0,0
"260",66313,0,1,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,58,732260,0,770,2,1,0,1,0,0,0,0,1
"261",60714,0,0,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,65,732138,0,957,0,0,0,0,0,0,0,1,0
"262",77882,0,0,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,40,727300,0,818,1,0,1,0,0,0,0,0,1
"263",69867,0,0,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,1,35,737527,1,925,0,0,0,1,0,0,0,1,0
"264",63841,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,53,730587,0,908,1,1,1,0,0,0,0,0,0
"265",24480,1,0,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,40,734299,0,102,2,1,0,0,1,1,0,0,0
"266",51369,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,45,728943,0,576,2,1,0,0,0,0,0,0,1
"267",37760,0,0,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,75,726813,0,317,1,0,0,0,0,0,0,0,1
"268",65640,0,1,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,47,737923,0,461,2,1,0,1,0,0,0,0,1
"269",44319,1,1,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,46,732048,0,37,3,1,1,0,0,1,0,0,0
"270",30631,1,0,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,47,733783,0,70,2,1,0,0,0,1,0,0,0
"271",75278,0,0,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,69,727755,0,930,1,0,0,0,0,0,0,0,1
"272",50898,1,1,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,65,735426,0,859,3,1,1,0,0,0,0,0,1
"273",79946,0,0,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,55,733844,0,1478,0,0,0,0,0,0,1,0,0
"274",35416,0,0,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,72,733448,0,390,0,0,1,0,0,0,0,0,0
"275",32414,0,0,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,37,736705,1,52,1,0,0,0,1,0,0,0,1
"276",38361,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,52,728152,0,137,2,1,0,0,0,0,0,0,1
"277",82497,0,0,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,41,726752,1,1919,1,0,0,0,0,1,0,0,0
"278",16626,2,0,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,50,732869,0,68,3,1,0,0,0,0,0,0,1
"279",29672,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,56,733905,0,25,3,1,0,0,0,0,0,0,1
"280",55951,0,1,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,69,729735,2,1374,2,1,1,0,0,0,0,0,1
"281",35388,1,0,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,0,33,735732,0,32,1,1,0,0,1,0,0,0,0
"282",42386,1,0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,35,733599,0,100,2,1,1,0,0,0,0,0,1
"283",68627,0,0,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,0,39,733965,0,825,0,0,0,0,0,0,0,1,0
"284",57912,0,1,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,0,56,732079,1,916,1,1,0,1,0,0,0,0,0
"285",35246,1,1,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0,63,732413,0,62,2,1,0,0,0,0,0,0,0
"286",58821,0,1,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0,65,733691,0,728,2,1,0,0,1,0,0,0,1
"287",46377,1,0,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,43,737923,0,90,2,1,0,1,0,1,0,0,0
"288",39747,1,0,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,0,33,733509,0,273,1,1,0,0,0,0,0,1,0
"289",23976,1,0,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0,37,728152,0,66,2,1,0,0,0,0,0,0,1
"290",80950,0,0,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,0,60,728061,1,1213,1,0,1,0,0,1,0,0,0
"291",27038,0,0,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,1,55,731530,0,107,0,0,0,0,0,0,1,0,0
"292",77457,0,0,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,0,74,736462,1,1157,0,0,0,0,0,0,0,1,0
"293",64100,0,1,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,0,57,734452,1,546,2,1,1,0,0,1,0,0,0
"294",42670,0,0,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0,29,728396,0,241,1,0,1,0,0,0,0,0,1
"295",12571,1,0,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,45,731773,0,53,1,1,0,0,0,0,0,0,0
"296",22574,2,1,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,54,727847,0,37,4,1,0,0,0,1,0,0,0
"297",70893,0,0,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,0,45,736125,0,1508,0,0,1,0,0,0,0,1,0
"298",54198,1,1,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0,55,731804,0,235,3,1,0,0,0,1,0,0,0
"299",28839,1,1,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,65,734271,0,32,3,1,1,0,0,0,0,0,1
"300",40321,1,1,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,49,727574,0,102,3,1,0,0,0,1,0,0,0
"301",66503,1,0,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,36,733022,0,401,1,1,0,0,0,0,0,1,0
"302",30833,1,1,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,70,732322,0,28,3,1,0,0,0,1,0,0,0
"303",64795,0,1,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,0,50,732138,0,680,2,1,0,0,0,1,0,0,0
"304",34421,1,0,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,47,737801,0,30,2,1,0,0,0,1,0,0,0
"305",47025,1,1,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,56,735029,0,20,2,1,0,1,0,0,0,0,0
"306",64325,0,1,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,0,60,735760,0,1307,1,1,0,1,0,0,0,0,0
"307",40464,0,1,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,0,68,734330,0,630,1,1,0,0,0,0,0,1,0
"308",62187,0,0,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,0,64,736340,0,1283,1,0,0,0,0,1,0,0,0
"309",14849,1,0,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,0,45,737436,0,65,1,1,0,1,0,0,0,0,0
"310",27255,1,0,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,0,37,735487,0,37,2,1,0,0,0,1,0,0,0
"311",54432,2,1,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,71,734940,0,38,4,1,0,1,0,1,0,0,0
"312",29999,1,0,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,0,35,733568,0,160,1,1,0,1,0,0,0,1,0
"313",24072,1,0,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0,38,732413,0,23,1,1,0,0,0,0,0,1,0
"314",33996,0,0,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0,32,734087,0,71,0,0,0,1,0,0,0,1,0
"315",66334,0,1,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0,1,65,737162,0,1161,2,1,0,1,0,1,0,0,0
"316",35178,1,0,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,50,734695,1,59,2,1,1,0,0,1,0,0,0
"317",22010,1,0,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,0,38,727239,0,33,2,1,0,0,0,0,0,0,1
"318",62204,0,2,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,0,61,733721,0,946,2,1,0,0,0,0,0,0,0
"319",75693,0,0,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,0,1,53,735822,3,1442,0,0,0,0,0,0,0,0,0
"320",30675,1,0,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0,49,733660,0,62,2,1,0,0,0,1,0,0,0
"321",83003,0,0,18,856,61,570,40,25,122,1,7,6,8,3,0,0,1,0,0,0,1,56,737193,1,1674,1,0,0,0,0,0,0,0,1
"322",68655,0,0,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0,33,734483,0,1538,0,0,0,0,0,0,0,1,0
"323",41411,0,0,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,0,35,735457,0,139,0,0,0,0,0,0,0,0,0
"324",55212,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,52,729643,2,1182,2,1,0,1,0,1,0,0,0
"325",59292,0,1,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,71,733448,0,507,2,1,0,1,0,0,0,0,1
"326",27190,1,0,13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,0,1,48,732657,1,18,2,1,0,0,1,0,0,0,1
"327",82623,0,0,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,0,69,734391,0,940,0,0,0,0,0,0,0,0,0
"328",44300,1,1,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,0,56,729796,0,42,3,1,0,0,0,1,0,0,0
"329",84835,0,0,0,189,104,379,111,189,218,1,4,4,6,1,0,0,0,0,0,0,1,51,732352,0,1190,0,0,0,0,0,0,0,0,0
"330",30372,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,50,728882,0,44,2,1,0,0,0,0,1,0,0
"331",33181,1,0,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,0,45,737252,1,16,2,1,1,0,0,1,0,0,0
"332",71113,0,1,95,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0,0,64,731804,0,835,2,1,0,0,0,1,0,0,0
"333",71952,1,0,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,35,734695,2,1443,2,1,0,0,0,1,0,0,0
"334",69759,0,0,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,0,1,55,727847,0,1029,0,0,0,1,0,0,0,1,0
"335",72099,0,0,18,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,0,47,728213,0,1188,1,0,0,0,0,1,0,0,0
"336",60000,0,1,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,0,45,729978,0,1277,1,1,0,1,0,0,0,1,0
"337",38643,1,1,45,22,2,14,0,1,10,2,2,0,3,7,0,0,0,0,0,1,0,43,727451,0,49,2,1,0,0,0,0,0,1,0
"338",50737,0,1,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,0,66,734210,1,99,2,1,0,0,0,1,0,0,0
"339",68462,0,0,6,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0,0,52,733630,0,1670,1,0,0,1,0,1,0,0,0
"340",65073,0,0,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,1,0,78,730830,0,900,1,0,1,0,0,1,0,0,0
"341",46681,0,2,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,73,735152,0,425,3,1,0,1,0,0,0,0,1
"342",78618,0,0,87,736,163,818,212,163,61,1,4,7,10,2,0,1,0,0,0,0,0,64,727877,1,2153,1,0,0,0,0,1,0,0,0
"343",62187,0,1,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,0,52,730253,0,636,1,1,0,1,0,0,1,0,0
"344",28442,2,0,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,0,43,729551,0,57,3,1,0,0,0,1,0,0,0
"345",37717,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,43,729643,0,25,2,1,0,1,0,1,0,0,0
"346",51479,1,1,67,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,0,54,727786,0,494,3,1,0,0,0,1,0,0,0
"347",54803,0,1,65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,0,52,730465,0,693,1,1,0,0,0,0,0,1,0
"348",79530,0,0,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,0,61,732018,0,1348,1,0,0,0,0,1,0,0,0
"349",31615,1,0,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,0,45,732444,0,51,1,1,0,0,0,0,0,0,0
"350",72025,0,0,27,833,33,549,151,133,233,1,4,3,8,3,0,0,0,0,0,0,0,59,731834,0,1932,1,0,0,0,0,0,0,0,1
"351",52614,0,1,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,46,737648,0,990,1,1,0,1,0,0,0,1,0
"352",35684,1,0,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,0,37,730222,0,30,2,1,0,0,1,1,0,0,0
"353",48178,1,1,69,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0,0,46,727847,0,254,3,1,0,0,0,1,0,0,0
"354",29548,1,0,52,7,1,6,3,1,11,1,1,1,2,4,1,0,0,0,0,0,0,51,727543,1,29,1,1,1,0,0,0,0,1,0
"355",63810,0,1,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,55,734026,1,1371,1,1,0,0,0,0,0,1,0
"356",38578,1,1,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,1,49,730161,0,73,2,1,0,1,0,0,0,1,0
"357",46098,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,46,731561,0,120,2,1,1,0,0,0,0,1,0
"358",22585,0,0,23,3,9,15,13,2,39,1,1,1,2,9,1,0,0,0,0,0,1,51,731714,1,81,0,0,0,0,0,0,0,1,0
"359",30279,1,0,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0,32,727056,0,37,1,1,0,0,0,0,0,1,0
"360",66426,0,1,14,1043,24,97,32,24,157,2,3,5,10,6,0,0,0,0,0,0,0,60,737344,0,1377,2,1,0,1,0,0,0,0,1
